objectid,stopname,trapezestopabbr,stopid,latitude,longitude,atstreet,onstreet,shelter,insert_timestamp,sde_id,signupid,supervisor_district,shape,data_as_of,data_loaded_at,:@computed_region_qgnn_b9vv,:@computed_region_26cr_cadq,:@computed_region_ajp5_b2md,:@computed_region_jwn9_ihcz,:@computed_region_6qbp_sg9q,rucusstopabbr,position,orientation,serviceplanningstoptype,accessibilitymask,stop_lat,stop_lon,GEOID
77135,Judah St&16th Ave N-MI/SI,JUDA16A0,5198,37.761939999999996,-122.473632,16TH AVE,JUDAH ST,0,1739804614000,16047761,148,7,"{'type': 'Point', 'coordinates': [-122.473632, 37.76194]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,11,14,109,109,JUDA16AV,MI,NO,SI,,37.761939999999996,-122.473632,060750302012
77917,North Point St&Jones St NW-FS/BZ,N.PTJON1,5460,37.806168,-122.417405,JONES ST,NORTH POINT ST,0,1739804614000,16052675,148,3,"{'type': 'Point', 'coordinates': [-122.417405, 37.806168]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,23,99,99,N.PTJONE,FS,NW,BZ,,37.806168,-122.417405,060750101011
77101,Fillmore St&Jackson St NE-FS/BZ,FILLJAC1,4623,37.792761,-122.434556,JACKSON ST,FILLMORE ST,0,1739804614000,16047680,148,2,"{'type': 'Point', 'coordinates': [-122.434556, 37.792761]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,30,102,102,FILLJACK,FS,NE,BZ,,37.792761,-122.434556,060750132003
78558,Brotherhood Way&Summit Way SE-FS/SB,BRHDSUM1,7798,37.713588,-122.474474,CHURCH ACCESS RD,BROTHERHOOD WY,0,1739804614000,16056263,148,7,"{'type': 'Point', 'coordinates': [-122.474474, 37.713588]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,42,42,,,,,,37.713588,-122.474474,060750604002
77963,Palou Ave&Quint St W-NS/PS,PALUQUN0,5882,37.737216,-122.396722,QUINT ST,PALOU AVE,0,1739804614000,16051201,148,10,"{'type': 'Point', 'coordinates': [-122.396722, 37.737216]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,87,87,PALUQUNT,NS,WE,,,37.737216,-122.396722,060750230011
78349,Jones St&O'Farrell St SW-FS/BZ,JONEOFAR,7977,37.785743,-122.413023,STEVELOE PL,JONES ST,0,1739804614000,16056373,148,5,"{'type': 'Point', 'coordinates': [-122.413023, 37.785743]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,5,10,36,20,20,,,,,,37.785743,-122.413023,060750123011
77018,Diamond St&Moffitt St NE-FS/PS,DIAMMOF1,4401,37.73889,-122.4346,MOFFITT ST,DIAMOND ST,0,1739804614000,16047136,148,8,"{'type': 'Point', 'coordinates': [-122.4346, 37.73889]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,10,96,96,DIAMMOFT,FS,NE,FL,,37.73889,-122.4346,060750217003
79141,Van Ness Ave&Pacific St NS-S/SI,V N PAC3,8094,37.794784,-122.423199,PACIFIC AVE,VAN NESS AVE,0,1739804614000,16050859,148,3,"{'type': 'Point', 'coordinates': [-122.423199, 37.794784]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,3,32,105,105,,,,,,37.794784,-122.423199,060750110023
77001,Diamond St&28TH St SW-FS/SB,DIAM28S0,4379,37.74465,-122.435762,28TH ST,DIAMOND ST,0,1739804614000,16047105,148,8,"{'type': 'Point', 'coordinates': [-122.435762, 37.74465]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,22,57,57,DIAM28ST,FS,SW,,,37.74465,-122.435762,060750216003
76628,Cashmere St&Hudson Ave SW-NS,CASHHUD0,3920,37.73573,-122.38354,HUDSON AVE,CASHMERE ST,0,1739804614000,16046122,148,10,"{'type': 'Point', 'coordinates': [-122.38354, 37.73573]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,CASHHUDS,NS,SW,FL,,37.73573,-122.38354,060750231021
78623,Cabrillo St&47TH Ave NE-NS/PS,CBRO47A0,3924,37.773421,-122.507767,47TH AVE,CABRILLO ST,0,1739804614000,16053330,148,1,"{'type': 'Point', 'coordinates': [-122.507767, 37.773421]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,8,8,CBRO47AV,NS,NE,,,37.773421,-122.507767,060750479033
77757,Quintara St&27th Ave SW-NS/PS,QUIN27A1,6149,37.748219999999996,-122.48477,27TH AVE,QUINTARA ST,0,1739804614000,16050080,148,4,"{'type': 'Point', 'coordinates': [-122.48477, 37.74822]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,40,40,QUIN27AV,NS,SW,FL,,37.748219999999996,-122.48477,060750328013
78663,Mission St&20th St SW-FS/BZ,MISS20S0,5558,37.75817,-122.41909,20TH ST,MISSION ST,0,1739804614000,16054928,148,9,"{'type': 'Point', 'coordinates': [-122.41909, 37.75817]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,2,20,53,53,MISS20ST,FS,SW,BZ,,37.75817,-122.41909,060750208012
78624,Bush St&Montgomery St SE-FS/BZ,BUSHMTG1,3815,37.790924,-122.402118,MONTGOMERY ST,BUSH ST,0,1739804614000,16053334,148,3,"{'type': 'Point', 'coordinates': [-122.402118, 37.790924]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,8,108,108,BUSHMTGY,FS,SE,BZ,,37.790924,-122.402118,060750117004
76652,Corbett Ave&Clayton St SE-NS/PS,CRBTCLTN,4172,37.758659,-122.44590000000001,CLAYTON ST,CORBETT AVE,0,1739804614000,16046455,148,8,"{'type': 'Point', 'coordinates': [-122.4459, 37.758659]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,5,5,47,47,CRBTCLTN,NS,SE,,,37.758659,-122.44590000000001,060750204012
78023,Taraval St&30th Ave NE-NS/SI,TARA30A0,6626,37.742588,-122.487337,30TH AVE,TARAVAL ST,0,1739804614000,16054339,148,4,"{'type': 'Point', 'coordinates': [-122.487337, 37.742588]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,40,40,TARA30AV,NS,NE,,,37.742588,-122.487337,060750329014
79392,Lincoln Way & 34th Ave SE-FS/BZ,LWAY34A1,7853,37.764708999999996,-122.493413,34TH AVE,LINCOLN WY,0,1739804614000,16056630,148,4,"{'type': 'Point', 'coordinates': [-122.493413, 37.764709]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,,,,,,37.764708999999996,-122.493413,060750327007
77086,Font Blvd&Tapia Dr E-NS/SB,FONTTAP1,4712,37.72068,-122.480902,TAPIA DR,FONT BLVD,0,1739804614000,16047653,148,7,"{'type': 'Point', 'coordinates': [-122.480902, 37.72068]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,42,42,FONTTAPI,NS,EA,,,37.72068,-122.480902,060750332043
76694,Castro St&18TH St SE-NS/BB,CTRO18S1,4314,37.760836,-122.434934,18TH ST,CASTRO ST,0,1739804614000,16046576,148,8,"{'type': 'Point', 'coordinates': [-122.434934, 37.760836]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,5,38,38,CTRO18ST,NS,SE,BB,,37.760836,-122.434934,060750206011
78106,Schwerin St&Garrison Ave SE-MB/SB,SHWNGAR1,6383,37.70916,-122.41193,GARRISON AVE,SCHWERIN ST,0,1739804614000,16052864,148,10,"{'type': 'Point', 'coordinates': [-122.41193, 37.70916]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,9,40,75,75,SHWNGARR,MB,SE,,,37.70916,-122.41193,060750264031
78047,Post St&Larkin St SE-FS/BZ,POSTLAR1,6016,37.78705,-122.41772,LARKIN ST,POST ST,0,1739804614000,16055868,148,3,"{'type': 'Point', 'coordinates': [-122.41772, 37.78705]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,10,36,50,50,POSTLARK,FS,SE,BZ,,37.78705,-122.41772,060750122032
75930,3rd St&20th St NE-FS/FL,.3ST20S1,3103,37.76079,-122.38846,20TH ST,03RD ST,0,1739804614000,16045074,148,10,"{'type': 'Point', 'coordinates': [-122.38846, 37.76079]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,26,55,55,.3ST20ST,FS,NE,BZ,,37.76079,-122.38846,060750226002
77058,Castro St&22ND St SE-NS/PS,CTRO22S1,4323,37.75441,-122.43431,22ND ST,CASTRO ST,0,1739804614000,16047610,148,8,"{'type': 'Point', 'coordinates': [-122.43431, 37.75441]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,3,5,22,84,84,CTRO22ST,NS,SE,,,37.75441,-122.43431,060750211004
78653,Monterey Blvd&Acadia St NW-FS/BZ,MTRYACA0,5420,37.731668,-122.437768,ACADIA ST,MONTEREY BLVD,0,1739804614000,16054899,148,7,"{'type': 'Point', 'coordinates': [-122.437768, 37.731668]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,95,95,MTRYACAD,FS,NW,BZ,,37.731668,-122.437768,060750311001
77457,Lincoln Way&Arguello Blvd SW-NS/BZ,LWAYARG1,5325,37.765983999999996,-122.457956,ARGUELLO BLVD,LINCOLN WY,0,1739804614000,16048922,148,7,"{'type': 'Point', 'coordinates': [-122.457956, 37.765984]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,11,14,109,109,LWAYARGL,NS,SW,BZ,,37.765983999999996,-122.457956,060750301012
77977,Powell St&Pine St W-MI,POWLPIN1,6070,37.791078,-122.409066,PINE ST,POWELL ST,0,1739804614000,16051246,148,3,"{'type': 'Point', 'coordinates': [-122.409066, 37.791078]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,21,16,16,POWLPINE,MI,WE,,,37.791078,-122.409066,060750119021
79266,Powell St&North Point St SW-FS/BZ,POWLN.P0,6066,37.806497,-122.412176,NORTH POINT ST,POWELL ST,0,1739804614000,16050976,148,3,"{'type': 'Point', 'coordinates': [-122.412176, 37.806497]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,23,99,99,POWLN.PT,FS,SW,BZ,,37.806497,-122.412176,060750101011
77929,Noriega St&48th Ave NW-FS/PS,NORI48A0,5763,37.752933999999996,-122.507854,48TH AVE,NORIEGA ST,0,1739804614000,16054231,148,4,"{'type': 'Point', 'coordinates': [-122.507854, 37.752934]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,NORI48AV,FS,NW,,,37.752933999999996,-122.507854,060750352015
78992,Great Hwy&Ocean Beach W-MB/SB,GHWYOBC0,4780,37.76737,-122.510456,,GREAT HWY,0,1739804614000,16050662,148,4,"{'type': 'Point', 'coordinates': [-122.510456, 37.76737]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,12,9,9,GHWYOBCH,MB,WE,,,37.76737,-122.510456,060759803001
76580,California St&Larkin St SW-NS,CALILAR1,3874,37.7907,-122.41916,LARKIN ST,CALIFORNIA ST,0,1739804614000,16046309,148,3,"{'type': 'Point', 'coordinates': [-122.41916, 37.7907]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,3,21,105,105,CALILARK,NS,SW,,,37.7907,-122.41916,060750111021
78578,Sacramento St&Fillmore St NW-FS/BZ,SACOFIL0,6295,37.78988,-122.43429,FILLMORE ST,SACRAMENTO ST,0,1739804614000,16051761,148,2,"{'type': 'Point', 'coordinates': [-122.43429, 37.78988]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,30,102,102,SACOFILL,FS,NW,BZ,,37.78988,-122.43429,060750135003
78359,D.C. Bart Parking Lot E-MB/BZ,BARTDELO,7925,37.705878999999996,-122.468763,WEST STATION RD,BART ACCESS RD,0,1739804614000,16056401,148,,"{'type': 'Point', 'coordinates': [-122.468763, 37.705879]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,,,,,,,,,,,37.705878999999996,-122.468763,00000000nan
78520,Powell St&Geary St SE-NS,POWLGEA0,6058,37.787267,-122.408128,GEARY ST,POWELL ST,0,1739804614000,16053280,148,3,"{'type': 'Point', 'coordinates': [-122.408128, 37.787267]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,8,19,19,POWLGEAR,NS,SE,,,37.787267,-122.408128,060750117003
76490,33rd Ave&Anza St NW-NS/SB,33AVANZ0,3551,37.777861,-122.49324899999999,ANZA ST,33RD AVE,0,1739804614000,16045655,148,1,"{'type': 'Point', 'coordinates': [-122.493249, 37.777861]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,8,8,33AVANZA,NS,NW,,,37.777861,-122.49324899999999,060750478023
77866,Miraloma Dr&Juanita Way NW-NS/SB,MIRAJUA0,5515,37.739377,-122.460083,JUANITA WAY,MIRALOMA DR,0,1739804614000,16055710,148,7,"{'type': 'Point', 'coordinates': [-122.460083, 37.739377]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,117,117,MIRAJUAN,NS,NW,,,37.739377,-122.460083,060750308002
79102,Sunset Blvd&Quintara St NE-FS/SB,SUNSQUI1,6547,37.748067999999996,-122.494766,QUINTARA ST,SUNSET BLVD,0,1739804614000,16053811,148,4,"{'type': 'Point', 'coordinates': [-122.494766, 37.748068]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,SUNSQUIN,FS,NE,,,37.748067999999996,-122.494766,060750329011
76381,8th St&Bryant St W-NS/BZ,.8STBRY0,3204,37.772447,-122.406932,BRANNAN ST,08TH ST,0,1739804614000,16045262,148,6,"{'type': 'Point', 'coordinates': [-122.406932, 37.772447]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,34,33,33,8STBRYT,NS,WE,BZ,,37.772447,-122.406932,060750180004
77496,Mt Vernon Ave&Howth St W-NS,MTVNHOW1,5446,37.71969,-122.45177,HOWTH ST,MT VERNON AVE,0,1739804614000,16049048,148,11,"{'type': 'Point', 'coordinates': [-122.45177, 37.71969]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,1,24,81,81,MTVNHOWT,NS,WE,FL,,37.71969,-122.45177,060750312021
78721,Union St&Polk St NW-FS/BZ,UNINPOL0,6779,37.798798999999995,-122.422499,POLK ST,UNION ST,0,1739804614000,16051917,148,3,"{'type': 'Point', 'coordinates': [-122.422499, 37.798799]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,32,107,107,UNINPOLK,FS,NW,BZ,,37.798798999999995,-122.422499,060750109022
77071,Hudson Ave&Whitney Young Cir SW-FS,HUDSWTY0,5051,37.733354999999996,-122.38212,WHITNEY YOUNG CIR,HUDSON AVE,0,1739804614000,16047625,148,10,"{'type': 'Point', 'coordinates': [-122.38212, 37.733355]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,HUDSWTYG,FS,SW,,,37.733354999999996,-122.38212,060750231021
77614,Mission St&Lawrence Ave N-NS/BZ,MISSLAW0,5600,37.7095,-122.45087,LAWRENCE AVE,MISSION ST,0,1739804614000,16049796,148,11,"{'type': 'Point', 'coordinates': [-122.45087, 37.7095]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,1,28,66,66,MISSLAWR,NS,NO,BZ,,37.7095,-122.45087,060750262011
78003,Portola Dr&Waithman Way W-FS/SB,PORTWAI0,6122,37.741626,-122.456521,WAITHMAN WAY,PORTOLA DR,0,1739804614000,16052802,148,7,"{'type': 'Point', 'coordinates': [-122.456521, 37.741626]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,8,41,49,49,PORTWAIT,FS,WE,,,37.741626,-122.456521,060750306002
77762,Union St&Gough St NE-NS/BZ,UNINGOU0,6756,37.798210999999995,-122.427177,GOUGH ST,UNION ST,0,1739804614000,16050089,148,2,"{'type': 'Point', 'coordinates': [-122.427177, 37.798211]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,6,13,15,15,UNINGOUG,NS,NE,BZ,,37.798210999999995,-122.427177,060750130011
77234,Hayes St&Pierce St NE-NS/BZ,HAYSPIE0,5003,37.775472,-122.434443,PIERCE ST,HAYES ST,0,1739804614000,16048106,148,5,"{'type': 'Point', 'coordinates': [-122.434443, 37.775472]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,9,23,23,HAYSPIER,NS,NE,BZ,,37.775472,-122.434443,060750164003
77861,Middle Point Rd&Innes Ave NW-NS/PS,MDPTINE0,5500,37.734173999999996,-122.379541,INNES AVE,MIDDLE POINT RD,0,1739804614000,16055692,148,10,"{'type': 'Point', 'coordinates': [-122.379541, 37.734174]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,MDPTINES,NS,NW,,,37.734173999999996,-122.379541,060750231031
77324,Lincoln Way&9th Ave NW-FS/BZ,LWAY 9A0,5300,37.766000999999996,-122.466746,9TH AVE,LINCOLN WY,0,1739804614000,16048493,148,7,"{'type': 'Point', 'coordinates': [-122.466746, 37.766001]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,11,12,9,9,LWAY 9AV,FS,NW,BZ,,37.766000999999996,-122.466746,060759803001
76320,23rd Ave&Kirkham St NW-NS/AB,23AVKIR0,3443,37.759735,-122.48124,KIRKHAM ST,23RD AVE,0,1739804614000,16045482,148,4,"{'type': 'Point', 'coordinates': [-122.48124, 37.759735]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,23AVKIRK,NS,NW,,,37.759735,-122.48124,060750326013
76866,Chicago Way&South Hill Blvd S-NS/PS,CHGOSOH0,3964,37.710564999999995,-122.431381,SOUTH HILL BLVD,CHICAGO WAY,0,1739804614000,16047026,148,11,"{'type': 'Point', 'coordinates': [-122.431381, 37.710565]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,1,7,58,58,CHGOSOHL,NS,SO,,,37.710564999999995,-122.431381,060750263022
77632,Crescent Ave&College Ave SE-FS/BZ,CRESCOL0,4192,37.735253,-122.42405600000001,COLLEGE AVE,CRESCENT AVE,0,1739804614000,16049884,148,9,"{'type': 'Point', 'coordinates': [-122.424056, 37.735253]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,93,93,CRESCOLL,FS,SE,BZ,,37.735253,-122.42405600000001,060750254031
76685,Geary St&Jones St NW-FS/BZ,GEARJON0,4300,37.786769,-122.413332,JONES ST,GEARY ST,1,1739804614000,16046564,148,3,"{'type': 'Point', 'coordinates': [-122.413332, 37.786769]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,36,50,50,GEARJONE,FS,NW,BZ,,37.786769,-122.413332,060750123021
78045,Portola Dr&Glenview Dr NW-FS/SB,PORTGLV0,6015,37.746462,-122.447917,GLENVIEW DR,PORTOLA DR,0,1739804614000,16055857,148,8,"{'type': 'Point', 'coordinates': [-122.447917, 37.746462]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,5,10,48,48,PORTGLVW,FS,NW,FL,,37.746462,-122.447917,060750217001
78529,Winston Dr&Buckingham Way NW-NS/BZ,WINSBUC0,6953,37.728294,-122.478929,BUCKINGHAM WAY,WINSTON DR,1,1739804614000,16054776,148,7,"{'type': 'Point', 'coordinates': [-122.478929, 37.728294]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,8,16,41,41,WINSBUCK,NS,NW,BZ,,37.728294,-122.478929,060750332011
76394,3rd St&Mission St NE-FS/BZ,.3STMISS,3136,37.786373,-122.40211,MISSION ST,3RD ST,0,1739804614000,16045303,148,6,"{'type': 'Point', 'coordinates': [-122.40211, 37.786373]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,10,8,32,32,.3STMRKT,MB,EA,BZ,,37.786373,-122.40211,060750615013
78201,Taylor St&Francisco St SE-NS,TAYLFNC0,6646,37.804383,-122.414952,FRANCISCO ST,TAYLOR ST,0,1739804614000,16051456,148,3,"{'type': 'Point', 'coordinates': [-122.414952, 37.804383]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,23,106,106,TAYLFNCO,NS,SE,,,37.804383,-122.414952,060750101021
78607,Sloat Blvd&Constanso Way NW-FS/BZ,SLOACON0,6455,37.73424,-122.489259,CONSTANSO WAY,SLOAT BLVD,0,1739804614000,16051837,148,4,"{'type': 'Point', 'coordinates': [-122.489259, 37.73424]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,40,40,SLOACONS,FS,NW,BZ,,37.73424,-122.489259,060750330011
78683,Pacific Ave&Stockton St NW-FS/BZ,PACFST03,7737,37.796734,-122.408581,CORDELIA ST,PACIFIC AVE,0,1739804614000,16056510,148,3,"{'type': 'Point', 'coordinates': [-122.408581, 37.796734]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,6,104,104,,,,,,37.796734,-122.408581,060750107011
76407,Clay St&Drumm St SW-NS/BZ,CLAYDRU1,4015,37.79532,-122.39747299999999,DRUMM ST,CLAY ST,0,1739804614000,16045760,148,3,"{'type': 'Point', 'coordinates': [-122.397473, 37.79532]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,8,108,108,CLAYDRUM,NS,SW,BZ,,37.79532,-122.39747299999999,060750105002
77215,Mason St&Greenwich St W-MI,MASNGNW1,5361,37.801829999999995,-122.412924,GREENWICH ST,MASON ST,0,1739804614000,16048048,148,3,"{'type': 'Point', 'coordinates': [-122.412924, 37.80183]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,6,3,32,107,107,MASNGNWH,MI,WE,,,37.801829999999995,-122.412924,060750103002
76960,Eddy St&Buchanan St NE-NS/BZ,EDDYBUC0,4472,37.781918999999995,-122.428946,BUCHANAN ST,EDDY ST,0,1739804614000,16047368,148,5,"{'type': 'Point', 'coordinates': [-122.428946, 37.781919]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,39,97,97,EDDYBUCH,NS,NE,BZ,,37.781918999999995,-122.428946,060750159002
76802,Ellsworth St&Crescent Ave SE-NS/SB,EWTHCRE1,4568,37.73471,-122.41490999999999,CRESCENT AVE,ELLSWORTH ST,0,1739804614000,16046856,148,9,"{'type': 'Point', 'coordinates': [-122.41491, 37.73471]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,2,2,83,83,EWTHCRES,NS,SE,,,37.73471,-122.41490999999999,060750254032
76820,Divisadero St&Hayes St SW-FS/BZ,DIVIHAY0,4426,37.774889,-122.437865,HAYES ST,DIVISADERO ST,0,1739804614000,16046884,148,5,"{'type': 'Point', 'coordinates': [-122.437865, 37.774889]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,9,24,24,DIVIHAYS,FS,SW,BZ,,37.774889,-122.437865,060750164001
77832,Masonic Ave&Turk St NE-FS/SI,MSICTUR1,5718,37.778771,-122.447,TURK BLVD,MASONIC AVE,1,1739804614000,16054145,148,2,"{'type': 'Point', 'coordinates': [-122.447, 37.778771]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,7,6,18,13,13,MSICTURK,FS,NE,BZ,,37.778771,-122.447,060750157021
77309,King St&2nd St S-FS/SI,KING.2S1,5234,37.77972,-122.389872,2ND ST,KING ST,0,1739804614000,16048451,148,6,"{'type': 'Point', 'coordinates': [-122.389872, 37.77972]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,1,10,4,31,31,KING.2ST,FS,SO,SI,,37.77972,-122.389872,060750607011
77940,Phelps St&Donner Ave S-NS,PHLPDON1,5932,37.72847,-122.40144,DONNER AVE,PHELPS ST,0,1739804614000,16054250,148,10,"{'type': 'Point', 'coordinates': [-122.40144, 37.72847]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,86,86,PHLPDONN,NS,SO,FL,,37.72847,-122.40144,060750233002
76833,Fulton St&Great Hwy NE-NS/SB,FULTGHW0,4227,37.771421,-122.510792,GREAT HWY,FULTON ST,0,1739804614000,16046959,148,1,"{'type': 'Point', 'coordinates': [-122.510792, 37.771421]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,8,8,FULTGHWY,NS,NE,,,37.771421,-122.510792,060750479041
79312,Clement St&Legion Of Honor Dr NE-NS,CLMTLHO1,4069,37.781644,-122.49439699999999,LEGION OF HONOR DR,CLEMENT ST,0,1739804614000,16054048,148,1,"{'type': 'Point', 'coordinates': [-122.494397, 37.781644]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,17,8,8,CLMTLHON,NS,NE,,,37.781644,-122.49439699999999,060759802001
79142,Sutter St&Steiner St NE-NS/BZ,SUTTSTE0,6609,37.785942,-122.434793,STEINER ST,SUTTER ST,0,1739804614000,16050861,148,5,"{'type': 'Point', 'coordinates': [-122.434793, 37.785942]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,30,103,103,SUTTSTEI,NS,NE,BZ,,37.785942,-122.434793,060750152022
77055,Larkin St&Eddy St SE-NS/BZ,LARKEDD1,4846,37.783228,-122.417415,EDDY ST,LARKIN ST,0,1739804614000,16047607,148,5,"{'type': 'Point', 'coordinates': [-122.417415, 37.783228]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,5,10,36,20,20,LARKEDDY,NS,SE,BZ,,37.783228,-122.417415,060750124031
76558,California St&25TH Ave NE-NS/PS,CALI25A0,3839,37.78395,-122.48482,25TH AVE,CALIFORNIA ST,0,1739804614000,16046259,148,1,"{'type': 'Point', 'coordinates': [-122.48482, 37.78395]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,8,4,29,2,2,CALI25AV,NS,NE,,,37.78395,-122.48482,060750427001
79074,Market St&7th St North N-NS/SI,MRKT7ST0,5656,37.780567999999995,-122.412441,7TH ST NORTH,MARKET ST,0,1739804614000,16050741,148,6,"{'type': 'Point', 'coordinates': [-122.412441, 37.780568]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,5,10,34,20,20,MRKT7STN,NS,NO,SI,,37.780567999999995,-122.412441,060750176043
77819,McAllister St&Laguna St SW-NS/BZ,MCALLGN1,5399,37.779205999999995,-122.42701,LAGUNA ST,MCALLISTER ST,0,1739804614000,16054111,148,5,"{'type': 'Point', 'coordinates': [-122.42701, 37.779206]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,4,11,39,97,97,MCALLGNA,FS,SE,BZ,,37.779205999999995,-122.42701,060750161022
77334,Noriega St&31st Ave SW-NS/BZ,NORI31A1,5748,37.753592999999995,-122.489453,31ST AVE,NORIEGA ST,0,1739804614000,16048515,148,4,"{'type': 'Point', 'coordinates': [-122.489453, 37.753593]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,10,7,35,39,39,NORI31AV,NS,SW,BZ,,37.753592999999995,-122.489453,060750329022
78009,San Jose Ave&Ocean Ave NW-NS/SI,S.J.OCE0,6274,37.723085,-122.444699,OCEAN AVE,SAN JOSE AVE,0,1739804614000,16054286,148,11,"{'type': 'Point', 'coordinates': [-122.444699, 37.723085]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,9,1,28,94,94,S.J.OCEN,NS,NW,SI,,37.723085,-122.444699,060750255012
76841,Evans Ave&Phelps St E-NS/BZ,EVANPHL1,4559,37.742993999999996,-122.38830899999999,PHELPS ST,EVANS AVE,0,1739804614000,16046970,148,10,"{'type': 'Point', 'coordinates': [-122.388309, 37.742994]}",2025-02-18T10:52:34.000,2025-02-22T10:13:21.000,2,9,1,56,56,EVANPHLP,NS,EA,,,37.742993999999996,-122.38830899999999,060759809001
